category,prefecture,store_name,address,phone
自転車販売店,香川県,バイク＆サイクル　くわはら,香川県丸亀市垂水町３２３５－１,0877-28-7507
自転車販売店,香川県,（株）あさひサイクルベースあさひ丸亀店,香川県丸亀市田村町７０３－１,0877-64-6035
自転車販売店,香川県,（有）大林モータース,香川県丸亀市飯山町下法軍寺６３８－２,0877-98-2067
自転車販売店,香川県,小豆島町住民生活課,香川県小豆郡小豆島町片城甲４４－９５,0879-82-7004
自転車販売店,香川県,綾川町役場　綾上支所,香川県綾歌郡綾川町山田下２２２４,087-878-2211
自転車販売店,香川県,綾川町役場　本庁,香川県綾歌郡綾川町滝宮２９９,087-876-1114
自転車販売店,香川県,観音寺市市民部　生活環境課,香川県観音寺市南町４－２－１０,0875-25-2698
自転車販売店,香川県,（有）川西自転車店ショップカワニシ,香川県高松市一宮町３２４－１,087-886-0809
自転車販売店,香川県,（株）あさひサイクルベースあさひ高松レインボー通店,香川県高松市多肥下町１５５３－１,087-815-1727
自転車販売店,香川県,（株）あさひサイクルベースあさひ高松屋島店,香川県高松市屋島西町１９２９－１,087-818-0188
自転車販売店,香川県,高松市環境業務センター,香川県高松市木太町２２８２－１環境業務センター,087-839-2393
自転車販売店,香川県,（株）あさひサイクルベースあさひ高松中央通店,香川県高松市紙町８３－１,087-864-6152
自転車販売店,香川県,ビーイングハウスいはら,香川県高松市鬼無町佐藤１７－８,087-881-2726
