category,prefecture,store_name,address,phone
電気製品販売店・自治体施設等,富山県,上新電機（株）富山本店,富山県富山市田中町４－１４－８３,076-442-2131
電気製品販売店・自治体施設等,富山県,（株）平和堂アルプラザ小杉,富山県射水市三ケ２６０２,0766-57-8100
電気製品販売店・自治体施設等,富山県,小杉光電社太閤山店,富山県射水市中太閤山４－６４,0766-56-5568
電気製品販売店・自治体施設等,富山県,さいと無線,富山県射水市二口１０３５,0766-52-0420
電気製品販売店・自治体施設等,富山県,ニューイングランドかもの,富山県射水市堀岡古明神１２０,0766-86-0230
電気製品販売店・自治体施設等,富山県,ツインカムさわはし,富山県射水市大門１０４－４,0766-52-3855
電気製品販売店・自治体施設等,富山県,（株）北越ケーズケーズデンキ射水店,富山県射水市新開発３０１２,0766-55-5501
電気製品販売店・自治体施設等,富山県,射水市環境課,富山県射水市新開発４１０－１,0766-51-6624
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ２１大島店,富山県射水市本開発字代官免１００,0766-55-8055
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキテックランド射水店,富山県射水市本開発字代官免４１１,0766-50-1500
電気製品販売店・自治体施設等,富山県,上新電機（株）射水店,富山県射水市本開発７０１,0766-55-3011
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ小矢部店,富山県小矢部市今石動町２－１２－５,0766-68-1250
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキテックランド小矢部店,富山県小矢部市今石動町２－６－３２,0766-50-8027
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキテックランド氷見店,富山県氷見市加納４４１－１,0766-30-2311
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ氷見店,富山県氷見市大野新４９,0766-72-5215
電気製品販売店・自治体施設等,富山県,森山電機（株）,富山県氷見市幸町５－５,0766-74-0121
電気製品販売店・自治体施設等,富山県,氷見市不燃物処理センター,富山県氷見市床鍋２８,0766-76-1153
電気製品販売店・自治体施設等,富山県,氷見市リサイクルプラザ,富山県氷見市新保２５－１,0766-76-8020
電気製品販売店・自治体施設等,富山県,（株）北越ケーズケーズデンキ氷見店,富山県氷見市柳田１５０５,0766-91-2011
電気製品販売店・自治体施設等,富山県,小川電機商会,富山県氷見市比美町９－４,0766-72-0790
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ滑川店,富山県滑川市上小泉１２６３パスタ内,076-475-6080
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキテックランド滑川店,富山県滑川市上小泉１５９８－６,076-471-6561
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキテックランドＮｅｗ砺波店,富山県砺波市三島町１１－２８,0763-34-6600
電気製品販売店・自治体施設等,富山県,（株）北越ケーズケーズデンキ砺波店,富山県砺波市中神２－６４,0763-34-6611
電気製品販売店・自治体施設等,富山県,上新電機（株）砺波店,富山県砺波市太郎丸２－５,0763-34-5811
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ砺波店,富山県砺波市新富町５－１８,0763-33-3234
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ高岡駅南店,富山県高岡市下伏間江３７５－１,0766-21-8147
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキＴｅｃｃ　ＬＩＦＥ　ＳＥＬＥＣＴ高岡店,富山県高岡市下黒田１８１１番地,0766-33-7998
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキテックランドグリーンモール中曽根店,富山県高岡市中曽根２３３９,0766-30-2535
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ高岡六家店,富山県高岡市六家１７３１－１３,0766-31-2425
電気製品販売店・自治体施設等,富山県,上新電機（株）高岡店,富山県高岡市新成町１－１２,0766-25-6003
電気製品販売店・自治体施設等,富山県,（有）丸の内電機,富山県高岡市木町４－２５,0766-24-1404
電気製品販売店・自治体施設等,富山県,ホダカ（株）ホダカ高岡店,富山県高岡市熊野町５－７,0766-23-2667
電気製品販売店・自治体施設等,富山県,前野電化センター,富山県高岡市福岡町下蓑３８５ショッピングセンタータピス内,0766-64-5240
電気製品販売店・自治体施設等,富山県,高田電機商会,富山県高岡市福岡町大滝２７８－１,0766-64-2242
電気製品販売店・自治体施設等,富山県,（株）北越ケーズケーズデンキ高岡店,富山県高岡市美幸町１－１－１７,0766-28-3911
電気製品販売店・自治体施設等,富山県,上新電機（株）高岡蓮花寺店,富山県高岡市蓮花寺２１０－１,0766-22-8611
電気製品販売店・自治体施設等,富山県,（株）アートエレクトロン,富山県高岡市野村１１６９,0766-21-1405
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ高岡野村店,富山県高岡市野村５６３－５,0766-22-8147
電気製品販売店・自治体施設等,富山県,ＤＣＭ（株）ＤＣＭ魚津店,富山県魚津市上村木２－１０－２２,0765-24-3581
電気製品販売店・自治体施設等,富山県,（株）ヤマダデンキテックランド魚津店,富山県魚津市吉島４２１６－１,0765-22-7161
電気製品販売店・自治体施設等,富山県,上新電機（株）魚津店,富山県魚津市吉島９２８,0765-22-1411
電気製品販売店・自治体施設等,富山県,（株）北越ケーズケーズデンキ魚津店,富山県魚津市江口２３６,0765-23-0611
電気製品販売店・自治体施設等,富山県,新川広域圏事務組合宮沢清掃センター,富山県黒部市宮沢９９,0765-52-4808
