category,prefecture,store_name,address,phone
自転車販売店,富山県,上市町町民課　生活環境班,富山県中新川郡上市町法音寺１,076-472-2315
自転車販売店,富山県,立山町環境センター,富山県中新川郡立山町上金剛寺２１０,076-463-0780
自転車販売店,富山県,立山町住民課　環境安全係,富山県中新川郡立山町前沢２４４０,076-462-9963
自転車販売店,富山県,舟橋村住民生活課,富山県中新川郡舟橋村５５,076-464-1143
自転車販売店,富山県,ウノサイクル,富山県南砺市荒木１３０１－２,0763-52-6505
自転車販売店,富山県,（株）あさひサイクルベースあさひ富山上飯野店,富山県富山市上飯野３８－１１,076-451-1340
自転車販売店,富山県,サイクルショップ伊藤,富山県富山市八尾町黒田１２４４－２,076-454-2571
自転車販売店,富山県,（株）たかはしサイクルたかはしサイクル,富山県富山市千歳町２－９－２,076-432-8203
自転車販売店,富山県,オートショップ　山﨑,富山県富山市堀２５２,076-421-1907
自転車販売店,富山県,（株）あさひサイクルベースあさひ富山山室店,富山県富山市太田８３－１,076-492-5077
自転車販売店,富山県,（株）あさひサイクルベースあさひ富山婦中店,富山県富山市婦中町分田１５７,076-465-6860
自転車販売店,富山県,山崎モータース,富山県富山市高内３９３,076-467-0358
自転車販売店,富山県,射水市環境課,富山県射水市新開発４１０－１,0766-51-6624
自転車販売店,富山県,氷見市不燃物処理センター,富山県氷見市床鍋２８,0766-76-1153
自転車販売店,富山県,氷見市リサイクルプラザ,富山県氷見市新保２５－１,0766-76-8020
自転車販売店,富山県,松尾輪店,富山県氷見市窪１０７２,0766-91-1960
自転車販売店,富山県,（株）あさひサイクルベースあさひ高岡店,富山県高岡市蓮花寺２１６－１,0766-28-5177
自転車販売店,富山県,新川広域圏事務組合宮沢清掃センター,富山県黒部市宮沢９９,0765-52-4808
