category,prefecture,store_name,address,phone
自転車販売店,東京都,（株）あさひサイクルベースあさひあきる野店,東京都あきる野市秋川５－９－１７,042-532-5050
自転車販売店,東京都,（株）あさひサイクルベースあさひ三鷹井口店,東京都三鷹市井口３－４－３２,0422-39-4880
自転車販売店,東京都,（株）あさひサイクルベースあさひ三鷹新川店,東京都三鷹市新川３－１６－２６,0422-40-1090
自転車販売店,東京都,三鷹市リサイクル市民工房,東京都三鷹市深大寺２－１６－１３,0422-34-3196
自転車販売店,東京都,（株）あさひサイクルベースあさひ芦花公園店,東京都世田谷区南烏山１－１－２１,03-6304-6171
自転車販売店,東京都,（株）あさひサイクルベースあさひ砧公園店,東京都世田谷区大蔵１－２－１,03-5727-3441
自転車販売店,東京都,（株）あさひサイクルベースあさひ砧公園電動アシスト館,東京都世田谷区大蔵１－２－１,03-5727-0648
自転車販売店,東京都,（株）あさひサイクルベースあさひ田園調布店,東京都世田谷区奥沢８－１－１,03-5752-4211
自転車販売店,東京都,（株）あさひサイクルベースあさひ世田谷弦巻店,東京都世田谷区弦巻３－１３－１０,03-5799-6270
自転車販売店,東京都,コジマ×ビックカメラ成城店２階電動アシスト自転車売場,東京都世田谷区成城１－３－１サミットストア成城店２Ｆ,03-3415-3122
自転車販売店,東京都,（株）あさひサイクルベースあさひ世田谷桜丘店,東京都世田谷区桜丘５－３１－４,03-5426-6361
自転車販売店,東京都,（株）あさひサイクルベースあさひ池尻店,東京都世田谷区池尻３－２７－３０,03-5433-7311
自転車販売店,東京都,狐塚自転車工房,東京都世田谷区玉堤１－２９－９－１０１,03-3704-3944
自転車販売店,東京都,（株）あさひサイクルベースあさひ世田谷給田店,東京都世田谷区給田３－２６－２７,03-5314-2792
自転車販売店,東京都,（株）あさひサイクルベースあさひ　世田谷若林店,東京都世田谷区若林１－１８－６,03-5432-7577
自転車販売店,東京都,（有）パワーステーション駒沢店,東京都世田谷区駒沢４－２９－１６フォレスト駒沢,03-3418-4469
自転車販売店,東京都,（有）小松屋斉藤輪店,東京都中野区上高田２－５３－１０,03-3386-1628
自転車販売店,東京都,中野区役所,東京都中野区中野４－１１－１９,03-3389-1111
自転車販売店,東京都,中野区リサイクル展示室,東京都中野区松が丘１－６－３,03-3228-5555
