category,prefecture,store_name,address,phone
電気製品販売店・自治体施設等,大阪府,ロイヤルホームセンター森ノ宮店,大阪府大阪市中央区玉造１－１－３１,06-6191-5666
電気製品販売店・自治体施設等,大阪府,ロイヤルプロ住之江公園,大阪府大阪市住之江区南加賀屋１－１－１０１,06-4702-7400
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランド大阪住之江店,大阪府大阪市住之江区平林南２－７－３７,06-4702-5280
電気製品販売店・自治体施設等,大阪府,大阪市西南環境事業センター,大阪府大阪市住之江区泉１－１－１１１,06-6685-1271
電気製品販売店・自治体施設等,大阪府,たていしデンキ,大阪府大阪市住之江区西住之江２－２－１９盛運マンション１Ｆ,06-6673-7161
電気製品販売店・自治体施設等,大阪府,（有）アビックス,大阪府大阪市住吉区我孫子２－５－４,06-6691-1612
電気製品販売店・自治体施設等,大阪府,上新電機（株）住吉店,大阪府大阪市住吉区殿辻１－８－２１,06-4700-3111
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランド今福東店,大阪府大阪市城東区今福東２－６－３１,06-4255-3321
電気製品販売店・自治体施設等,大阪府,上新電機（株）蒲生店,大阪府大阪市城東区今福西３－２－２４関西スーパー２Ｆ,06-6936-2001
電気製品販売店・自治体施設等,大阪府,大阪市西部環境事業センター,大阪府大阪市大正区小林西１－２０－２９,06-6552-0901
電気製品販売店・自治体施設等,大阪府,イズミ電化,大阪府大阪市大正区平尾５－３－２１,06-6554-3109
電気製品販売店・自治体施設等,大阪府,（株）エディオンナカヤ,大阪府大阪市大正区泉尾２－１１－９,06-6551-3557
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキマツヤデンキ　ＣａＤｅｎ鶴橋店,大阪府大阪市天王寺区舟橋町２０－１５,06-6762-1044
電気製品販売店・自治体施設等,大阪府,上新電機（株）平野加美店,大阪府大阪市平野区加美北５－６－４０ホームセンターコーナン２Ｆ,06-6796-6411
電気製品販売店・自治体施設等,大阪府,イリエデンキ,大阪府大阪市平野区加美南５－２－３８,06-6791-5277
電気製品販売店・自治体施設等,大阪府,大阪市東南環境事業センター,大阪府大阪市平野区瓜破南１－３－４０,06-6700-1750
電気製品販売店・自治体施設等,大阪府,コーナン商事（株）ホームセンターコーナン平野瓜破店,大阪府大阪市平野区瓜破４－２－８,06-6797-1857
電気製品販売店・自治体施設等,大阪府,上新電機（株）平野うりわり店,大阪府大阪市平野区瓜破４－２－８,06-6701-1411
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキ長吉出戸店,大阪府大阪市平野区長吉出戸六丁目１４番４０号,06-6705-5101
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキ東住吉中野店,大阪府大阪市東住吉区中野１－１５－９,06-4302-7500
電気製品販売店・自治体施設等,大阪府,大阪市中部環境事業センター,大阪府大阪市東住吉区杭全１－６－２８,06-6714-6411
電気製品販売店・自治体施設等,大阪府,鈴木電気（株）,大阪府大阪市東住吉区照ケ丘矢田２－７－１４,06-6702-8303
電気製品販売店・自治体施設等,大阪府,（株）大一ミシン電器商会,大阪府大阪市東成区中道３－１４－７,06-6971-8086
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキマツヤデンキ　新道店,大阪府大阪市東成区大今里３－２－９,06-6973-7536
電気製品販売店・自治体施設等,大阪府,大阪市東北環境事業センター,大阪府大阪市東淀川区上新庄１－２－２０,06-6323-3511
電気製品販売店・自治体施設等,大阪府,前川電気商会,大阪府大阪市東淀川区小松４－１０－１０,06-6328-3463
電気製品販売店・自治体施設等,大阪府,わたかべでんき,大阪府大阪市東淀川区瑞光１－４－１６,06-6329-7734
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキマツヤデンキ　豊新店,大阪府大阪市東淀川区豊新１－１－３５,06-6322-7501
電気製品販売店・自治体施設等,大阪府,大阪市中部環境事業センター出張所,大阪府大阪市浪速区塩草２－１－１,06-6567-0750
電気製品販売店・自治体施設等,大阪府,（株）ソフマップなんば店　４階サービスサポートカウンター,大阪府大阪市浪速区日本橋３－６－１８エヌズビル,06-6634-0075
電気製品販売店・自治体施設等,大阪府,上新電機（株）スーパーキッズランド本店,大阪府大阪市浪速区日本橋４－１２－４,06-6634-0041
電気製品販売店・自治体施設等,大阪府,共立電子産業（株）シリコンハウス営業所,大阪府大阪市浪速区日本橋５－８－２６共立本店ビル,06-6644-4446
電気製品販売店・自治体施設等,大阪府,上新電機（株）日本橋店,大阪府大阪市浪速区日本橋５－９－５,06-6634-1211
電気製品販売店・自治体施設等,大阪府,ＤＣＭ（株）ＤＣＭなんば店,大阪府大阪市浪速区湊町１－２－３マルイト難波ビル,06-4300-3080
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキＬＡＢＩ１　ＬＩＦＥ　ＳＥＬＥＣＴ　なんば,大阪府大阪市浪速区難波中２－１１－３５,06-6649-8171
電気製品販売店・自治体施設等,大阪府,古川電器サービス,大阪府大阪市淀川区加島１－４６－９,06-4806-2669
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキヤマダアウトレット淀川店,大阪府大阪市淀川区加島４－１９－１２,06-6889-1901
電気製品販売店・自治体施設等,大阪府,依田電機,大阪府大阪市淀川区東三国４－１９－２７,06-6391-4170
電気製品販売店・自治体施設等,大阪府,（有）片岡デンキＳＣ新大阪店,大阪府大阪市淀川区西中島３－１７－１３,06-6301-4491
電気製品販売店・自治体施設等,大阪府,上新電機（株）新大阪店,大阪府大阪市淀川区西宮原２－２－１７新大阪センイシティー３号館２Ｆ,06-6399-7511
電気製品販売店・自治体施設等,大阪府,（有）でんきのナカイパナーズなかい,大阪府大阪市港区八幡屋２－４－２,06-6573-0117
電気製品販売店・自治体施設等,大阪府,いずみでんき,大阪府大阪市港区市岡元町１－１－３,06-6583-1907
電気製品販売店・自治体施設等,大阪府,日本電化（株）,大阪府大阪市港区市岡元町２－２－１４,06-6583-3659
電気製品販売店・自治体施設等,大阪府,上新電機（株）市岡店,大阪府大阪市港区市岡２－４－２５関西スーパー市岡店２Ｆ,06-6571-8511
電気製品販売店・自治体施設等,大阪府,パナーズ・さんこー,大阪府大阪市港区築港１－１４－３４,06-6571-6167
電気製品販売店・自治体施設等,大阪府,大阪市東部環境事業センター,大阪府大阪市生野区巽中１－１－４,06-6751-5311
電気製品販売店・自治体施設等,大阪府,三松電器販売（株）,大阪府大阪市生野区桃谷３－２３－９,06-6731-7838
電気製品販売店・自治体施設等,大阪府,（有）崎田電気商会ユー・ピット吉野,大阪府大阪市福島区吉野２－７－４,06-6441-7124
電気製品販売店・自治体施設等,大阪府,イオンリテール（株）イオン野田阪神店,大阪府大阪市福島区海老江１－１－２３,06-6457-6300
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランド大阪野田店,大阪府大阪市福島区海老江７－２－３５,06-4797-4870
電気製品販売店・自治体施設等,大阪府,（有）ハシモトデンキ,大阪府大阪市福島区福島４－５－１４,06-6443-1801
電気製品販売店・自治体施設等,大阪府,（株）三電社,大阪府大阪市福島区福島８－１７－６,06-6452-2210
電気製品販売店・自治体施設等,大阪府,アークランズ（株）スーパービバホーム大阪ドームシティ店,大阪府大阪市西区千代崎３－２－６６,06-6585-1711
電気製品販売店・自治体施設等,大阪府,（株）ユタカ商会,大阪府大阪市西区新町１－１４－３７フジビル４Ｆ,06-6110-1195
電気製品販売店・自治体施設等,大阪府,上新電機（株）南津守店,大阪府大阪市西成区南津守５－２－１４,06-6653-0211
電気製品販売店・自治体施設等,大阪府,大阪市南部環境事業センター,大阪府大阪市西成区南津守５－５－２６,06-6661-5450
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキ西成店,大阪府大阪市西成区長橋２丁目５番３４号,06-6567-0080
電気製品販売店・自治体施設等,大阪府,大阪市西北環境事業センター,大阪府大阪市西淀川区大和田２－５－６６,06-6477-1621
電気製品販売店・自治体施設等,大阪府,（株）丸新電器商会,大阪府大阪市阿倍野区昭和町１－１３－２３,06-6629-3486
電気製品販売店・自治体施設等,大阪府,下村電気商会,大阪府大阪市阿倍野区昭和町１－４－２２,06-6622-3545
電気製品販売店・自治体施設等,大阪府,ビックカメラあべのキューズモール店レジカウンター,大阪府大阪市阿倍野区阿倍野筋１－６－１あべのキューズモール内　３Ｆ,06-6631-1111
電気製品販売店・自治体施設等,大阪府,（株）エディオンかめいでんき,大阪府大阪市阿倍野区阿倍野筋３－６－９,06-6622-1281
電気製品販売店・自治体施設等,大阪府,大阪市城北環境事業センター,大阪府大阪市鶴見区焼野２－１１－１,06-6913-3960
電気製品販売店・自治体施設等,大阪府,上新電機（株）鶴見店,大阪府大阪市鶴見区緑１－１８－１１,06-6930-0021
電気製品販売店・自治体施設等,大阪府,（株）田中電機商会,大阪府大阪市鶴見区諸口４－６－１,06-6911-8282
電気製品販売店・自治体施設等,大阪府,ミックミトヤ金剛店,大阪府大阪狭山市半田３－１７４４－１４,072-366-1336
電気製品販売店・自治体施設等,大阪府,南河内環境事業組合資源再生センター,大阪府大阪狭山市東池尻６－１６２２－１,072-365-0471
電気製品販売店・自治体施設等,大阪府,上新電機（株）狭山店,大阪府大阪狭山市池之原３－１０５２－１,072-368-1621
電気製品販売店・自治体施設等,大阪府,大阪狭山市役所,大阪府大阪狭山市狭山１－２３８４－１,072-366-0011
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキイオンタウン守口店,大阪府守口市京阪本通２丁目２番４号イオンタウン守口内２階,06-6994-5505
電気製品販売店・自治体施設等,大阪府,上新電機（株）大日イオンモール店,大阪府守口市大日東町１－１８イオンモール大日　シネマ側２Ｆ,06-4252-1411
電気製品販売店・自治体施設等,大阪府,イオンリテール（株）イオンスタイル大日,大阪府守口市大日東町１－１８,06-4252-3900
電気製品販売店・自治体施設等,大阪府,アトム電器梶町店,大阪府守口市梶町４－６９－１９,06-6904-5052
電気製品販売店・自治体施設等,大阪府,（有）清美堂電化,大阪府守口市西郷通１－１２－１５,06-6991-3480
電気製品販売店・自治体施設等,大阪府,パルウエダ（株）守口店,大阪府守口市西郷通４－５－３,06-6996-3636
電気製品販売店・自治体施設等,大阪府,ミトヤデンキくのき台店,大阪府富田林市久野喜台１－１２－１５,0721-28-5595
電気製品販売店・自治体施設等,大阪府,喜志ヤマニシデンキ,大阪府富田林市喜志町３－７－２２セレーナ喜志参番館ｌｌ,0721-24-0326
電気製品販売店・自治体施設等,大阪府,（株）よつばＬｉｆｅＣｒｅａｔｅ,大阪府富田林市喜志町５－１２－３３,0721-25-6274
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキクロスモール富田林店,大阪府富田林市大字彼方９８９,0721-30-2030
電気製品販売店・自治体施設等,大阪府,南河内環境事業組合第１清掃工場,大阪府富田林市大字甘南備２３４５,0721-33-6585
電気製品販売店・自治体施設等,大阪府,富田林市役所,大阪府富田林市常盤町１－１,0721-25-1000
電気製品販売店・自治体施設等,大阪府,上新電機（株）富田林店,大阪府富田林市若松町西１－１８１６－１,0721-23-3511
電気製品販売店・自治体施設等,大阪府,八木電気商会,大阪府寝屋川市大利町１１－３１,072-826-1820
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランドＮｅｗ寝屋川店,大阪府寝屋川市寝屋南２－２０－８,072-811-5755
電気製品販売店・自治体施設等,大阪府,アークランズ（株）スーパービバホーム寝屋川店,大阪府寝屋川市寝屋南２－２２－１,072-880-1011
電気製品販売店・自治体施設等,大阪府,上新電機（株）香里園アル・プラザ店,大阪府寝屋川市日新町５－５アル・プラザ香里園３Ｆ,072-833-0311
電気製品販売店・自治体施設等,大阪府,（株）平和堂アルプラザ香里園,大阪府寝屋川市日新町５－５,072-835-6600
電気製品販売店・自治体施設等,大阪府,上新電機（株）寝屋川店,大阪府寝屋川市昭栄町１８－１,072-820-5611
電気製品販売店・自治体施設等,大阪府,株式会社ヨシムラデンキ,大阪府寝屋川市池田南町１０番３号,072-828-4951
電気製品販売店・自治体施設等,大阪府,大進電気（株）,大阪府寝屋川市高宮新町２－７,072-823-0077
電気製品販売店・自治体施設等,大阪府,ＤＣＭ（株）ＤＣＭ岸和田東店,大阪府岸和田市下松町１－３－５,072-433-0066
電気製品販売店・自治体施設等,大阪府,上新電機（株）岸和田店,大阪府岸和田市作才町１－３－１２,072-437-1021
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランドそよら東岸和田店,大阪府岸和田市土生町二丁目３２番５０号そよら東岸和田内,072-488-7800
電気製品販売店・自治体施設等,大阪府,岸和田市環境事務所,大阪府岸和田市土生町２－４－３０,072-423-9465
電気製品販売店・自治体施設等,大阪府,ＤＣＭ（株）ＤＣＭ岸和田店,大阪府岸和田市磯上町４－６－１５,0724-38-4786
電気製品販売店・自治体施設等,大阪府,上新電機（株）南摂津店,大阪府摂津市鳥飼西５－５－５,072-654-6611
電気製品販売店・自治体施設等,大阪府,摂津市市役所　生活環境部　環境業務課,大阪府摂津市鶴野１－３－１環境センター内２Ｆ,072-634-0210
電気製品販売店・自治体施設等,大阪府,アミューズモリデン（株）,大阪府東大阪市中小阪３－５－１８,06-6721-2219
電気製品販売店・自治体施設等,大阪府,東大阪市東大阪アリーナ,大阪府東大阪市中小阪４－７－６０,06-6726-1995
電気製品販売店・自治体施設等,大阪府,北池金物（株）,大阪府東大阪市中石切町４－５－１８,072-981-1471
電気製品販売店・自治体施設等,大阪府,東大阪市東部環境事業所,大阪府東大阪市中石切町６－３－５２,072-984-8005
電気製品販売店・自治体施設等,大阪府,コーナン商事（株）ホームセンターコーナン東大阪菱江店,大阪府東大阪市中野南１－７１,072-960-6057
電気製品販売店・自治体施設等,大阪府,東大阪市中鴻池リージョンセンター,大阪府東大阪市中鴻池町２－３－１３,06-6747-1592
電気製品販売店・自治体施設等,大阪府,東大阪市五条老人センター,大阪府東大阪市五条町９－４５,072-985-3751
電気製品販売店・自治体施設等,大阪府,東大阪市四条リージョンセンター,大阪府東大阪市南四条町１－７,072-988-3113
電気製品販売店・自治体施設等,大阪府,アヴェニューあさひ,大阪府東大阪市友井１－３－８,06-6721-7088
電気製品販売店・自治体施設等,大阪府,（株）エイデン,大阪府東大阪市吉田８－７－９,072-963-2113
電気製品販売店・自治体施設等,大阪府,（株）アサダホーム設備,大阪府東大阪市四条町６－３,072-981-3165
電気製品販売店・自治体施設等,大阪府,東大阪市若江岩田駅前リージョンセンター,大阪府東大阪市岩田町４－３－２２,072-967-6575
電気製品販売店・自治体施設等,大阪府,東大阪市美化推進課,大阪府東大阪市岩田町６－１－１,072-961-2100
電気製品販売店・自治体施設等,大阪府,（株）正電本社　電池売場,大阪府東大阪市布市町２－６－２７,072-988-1559
電気製品販売店・自治体施設等,大阪府,上新電機（株）新石切店,大阪府東大阪市弥生町１６－１２ホームセンターコーナン２Ｆ,072-985-5721
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキ松原天美店,大阪府松原市天美東四丁目２９８－１,072-337-5230
電気製品販売店・自治体施設等,大阪府,阪堺電器産業（株）,大阪府松原市天美東１－７－７,072-331-4939
電気製品販売店・自治体施設等,大阪府,上新電機（株）セブンパーク天美店,大阪府松原市天美東３－５００セブンパーク天美３Ｆ,072-330-1311
電気製品販売店・自治体施設等,大阪府,ルックかでん,大阪府松原市西大塚２－７－８,072-336-4690
電気製品販売店・自治体施設等,大阪府,コンチネンタル工業サイクルベースあさひ松原店,大阪府松原市阿保６丁目１１番地１６号,072-334-5501
電気製品販売店・自治体施設等,大阪府,（有）イトウ電化,大阪府枚方市北中振３－３１－１７,072-832-5051
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランドニトリモールＮｅｗ枚方店,大阪府枚方市北山１－２－１,072-845-5181
電気製品販売店・自治体施設等,大阪府,でんきやプラム,大阪府枚方市堂山３－１－６,072-849-1809
電気製品販売店・自治体施設等,大阪府,イオンリテール（株）イオン枚方店,大阪府枚方市岡本町７－１－２０３,072-843-0048
電気製品販売店・自治体施設等,大阪府,ＤＣＭ（株）ＤＣＭ枚方店,大阪府枚方市招提北町２－７－１,072-836-9329
電気製品販売店・自治体施設等,大阪府,ロイヤルホームセンター枚方店,大阪府枚方市春日西町２－２－１,072-859-7311
電気製品販売店・自治体施設等,大阪府,上新電機（株）くずは店,大阪府枚方市楠葉並木２－２２－１樟葉ビル,072-866-7311
電気製品販売店・自治体施設等,大阪府,（株）平和堂アルプラザ枚方,大阪府枚方市津田元町１－４－１,072-896-1100
電気製品販売店・自治体施設等,大阪府,上新電機（株）枚方店,大阪府枚方市田口３－４１－７,072-848-1211
電気製品販売店・自治体施設等,大阪府,上新電機（株）東香里店,大阪府枚方市高田１－２０－５０,072-807-2411
電気製品販売店・自治体施設等,大阪府,柏原市市民部　環境対策課,大阪府柏原市安堂町１－５５,072-972-1534
電気製品販売店・自治体施設等,大阪府,上新電機（株）外環柏原店,大阪府柏原市本郷５－９６９,072-920-6011
電気製品販売店・自治体施設等,大阪府,上新電機（株）アウトレット池田店,大阪府池田市天神１－１－７,072-762-8011
電気製品販売店・自治体施設等,大阪府,河内長野市役所,大阪府河内長野市原町１－１－１,0721-53-1111
電気製品販売店・自治体施設等,大阪府,上新電機（株）河内長野店,大阪府河内長野市寿町１－８,0721-52-2111
電気製品販売店・自治体施設等,大阪府,南河内環境事業組合第２清掃工場,大阪府河内長野市日野１５６４－３,0721-55-7456
電気製品販売店・自治体施設等,大阪府,ロイヤルホームセンター河内長野店,大阪府河内長野市本多町４－３３,0721-50-3111
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランド　じゃんぼスクエア河内長野店,大阪府河内長野市西之山町５－２０じゃんぼスクエア河内長野　２Ｆ,0721-26-7868
電気製品販売店・自治体施設等,大阪府,（株）ヤマダデンキテックランド大阪りんくう店,大阪府泉佐野市りんくう往来南２－１０,072-458-2711
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキいこらも～る泉佐野店,大阪府泉佐野市下瓦屋２丁目２番７７号いこらも～る泉佐野２Ｆ,072-469-2190
電気製品販売店・自治体施設等,大阪府,上新電機（株）日根野イオンモール店,大阪府泉佐野市日根野２４９６－１,072-467-1411
電気製品販売店・自治体施設等,大阪府,ＤＣＭ（株）ＤＣＭ泉佐野松風台店,大阪府泉佐野市松風台１－１１３８－１,072-464-4151
電気製品販売店・自治体施設等,大阪府,（株）関西ケーズデンキケーズデンキりんくう泉南店,大阪府泉南市りんくう南浜２－５,072-484-3601
電気製品販売店・自治体施設等,大阪府,上新電機（株）泉南イオンモール店,大阪府泉南市りんくう南浜３－１２イオンモールりんくう泉南１Ｆ,072-482-9911
電気製品販売店・自治体施設等,大阪府,（有）平野でんきのプロネット新家店,大阪府泉南市新家２１５－５,072-482-1058
電気製品販売店・自治体施設等,大阪府,アトムでんき（有）アトムでんき泉南,大阪府泉南市新家２５５－１,072-482-6886
