category,prefecture,store_name,address,phone
電気製品販売店・自治体施設等,栃木県,（株）イトーヨーカ堂宇都宮店,栃木県宇都宮市陽東６－２－１,028-661-0111
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキベルモール宇都宮店,栃木県宇都宮市陽東６－５－３１,028-664-3789
電気製品販売店・自治体施設等,栃木県,ＤＣＭ（株）ＤＣＭ陽東店,栃木県宇都宮市陽東８－２２－１０,028-662-7066
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキ家電住まいる館ＹＡＭＡＤＡ駒生店,栃木県宇都宮市駒生町字東高田３３６３－１,028-600-3113
電気製品販売店・自治体施設等,栃木県,（株）セキチュー宇都宮駒生店,栃木県宇都宮市駒生町東原５６１－１,028-647-0550
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ駒生店１階レジカウンター、２階レジカウンター,栃木県宇都宮市駒生町８８７－４,028-624-3600
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ宇都宮鶴田店,栃木県宇都宮市鶴田町三ノ沢１１５３－１,028-612-2845
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド　イオンモール小山店,栃木県小山市中久喜１３４１－１３,0285-37-7571
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキハーヴェストウォーク小山,栃木県小山市喜沢１４５７,0285-20-1661
電気製品販売店・自治体施設等,栃木県,アークランズ（株）スーパービバホーム小山店,栃木県小山市喜沢１４７５,0285-20-1511
電気製品販売店・自治体施設等,栃木県,ＤＣＭ（株）ＤＣＭ小山店,栃木県小山市東城南５－２６－３,0285-28-4111
電気製品販売店・自治体施設等,栃木県,ロイヤルホームセンター小山店,栃木県小山市西城南３－１－９,0285-27-2111
電気製品販売店・自治体施設等,栃木県,（有）栗原電機,栃木県小山市間々田１２８０,0285-45-0106
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ小山店,栃木県小山市雨ケ谷町１２,0285-28-2471
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ小山店３階レジカウンター,栃木県小山市駅南町６－１３－４,0285-27-8001
電気製品販売店・自治体施設等,栃木県,（株）ジョイフル本田ジョイホン小山駅前店,栃木県小山市駅東通り２－３－１５,0285-37-6611
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド小山店,栃木県小山市駅東通り２－３－８,0285-30-5951
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ日光店１階レジカウンター,栃木県日光市今市９９４－１,0288-21-1001
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ日光店,栃木県日光市芹沼字松原１５３０－１,0288-30-1112
電気製品販売店・自治体施設等,栃木県,（株）ベイシア電器今市店,栃木県日光市芹沼字石神殿１４７０－１,0288-30-3222
電気製品販売店・自治体施設等,栃木県,栃木市市役所　本庁舎,栃木県栃木市万町９－２５,0282-22-3535
電気製品販売店・自治体施設等,栃木県,栃木市吹上公民館,栃木県栃木市吹上町７８２－１,0282-31-1792
電気製品販売店・自治体施設等,栃木県,栃木市大宮公民館,栃木県栃木市大宮町４２２－１,0282-27-0073
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ栃木大平店,栃木県栃木市大平町下皆川２１０４－６,0282-45-2001
電気製品販売店・自治体施設等,栃木県,栃木市市役所　大平総合支所,栃木県栃木市大平町富田５５８,0282-43-9205
電気製品販売店・自治体施設等,栃木県,栃木市市役所　岩舟総合支所,栃木県栃木市岩舟町静５１３３－１,0282-55-7751
電気製品販売店・自治体施設等,栃木県,栃木市国府公民館,栃木県栃木市惣社町２２８－１,0282-27-3002
電気製品販売店・自治体施設等,栃木県,（株）ヒラオカ家電販売　店内,栃木県栃木市日ノ出町　５番５号,0282-24-7280
電気製品販売店・自治体施設等,栃木県,栃木市寺尾公民館,栃木県栃木市梅沢町１１８３,0282-31-0002
電気製品販売店・自治体施設等,栃木県,栃木市とちぎクリーンプラザ,栃木県栃木市梓町４５６－３２,0282-31-2447
電気製品販売店・自治体施設等,栃木県,栃木市皆川公民館,栃木県栃木市皆川城内町６９９,0282-22-1812
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド栃木店,栃木県栃木市箱森町岡掘６９０－１,0282-20-5251
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ栃木店２階レジカウンター,栃木県栃木市箱森町４１－３,0282-24-4001
電気製品販売店・自治体施設等,栃木県,藤倉電気（株）パナウイスタ薗部店,栃木県栃木市薗部町２－１３－１８,0282-25-1651
電気製品販売店・自治体施設等,栃木県,栃木市市役所　藤岡総合支所,栃木県栃木市藤岡町藤岡１０２２－５,0282-62-0900
電気製品販売店・自治体施設等,栃木県,ＤＣＭ（株）ＤＣＭ上三川店,栃木県河内郡上三川町大字上三川字愛宕４７４０－１,0285-56-8832
電気製品販売店・自治体施設等,栃木県,（株）ジョイフル本田ジョイフル本田宇都宮店,栃木県河内郡上三川町磯岡４２１－１,0285-57-2111
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ真岡店１階２階レジカウンター,栃木県真岡市上高間木２－１７－７,0285-84-7711
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ真岡店,栃木県真岡市台町南原２７５３－９,0285-81-1121
電気製品販売店・自治体施設等,栃木県,芳賀地区広域行政事務組合芳賀地区エコステーション,栃木県真岡市堀内１８３９,0285-81-1244
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド真岡店,栃木県真岡市長田２－２７－１２,0285-80-5311
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ矢板店,栃木県矢板市富田字三斗蒔１５７,0287-43-3200
電気製品販売店・自治体施設等,栃木県,市貝町役場,栃木県芳賀郡市貝町市塙１２８０,0285-68-1120
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド益子店,栃木県芳賀郡益子町大字益子字大橋１４０５－１,0285-81-3521
電気製品販売店・自治体施設等,栃木県,益子町役場,栃木県芳賀郡益子町大字益子２０３０,0285-72-8519
電気製品販売店・自治体施設等,栃木県,芳賀町役場　環境課　環境政策係,栃木県芳賀郡芳賀町祖母井１０２０,028-677-6041
電気製品販売店・自治体施設等,栃木県,（株）眞尾電機商会,栃木県足利市伊勢町２－１－１,0284-41-2573
電気製品販売店・自治体施設等,栃木県,でんきのナカヤマ,栃木県足利市利保町１－１１－９,0284-44-0888
電気製品販売店・自治体施設等,栃木県,ＤＣＭ（株）ＤＣＭ足利店,栃木県足利市助戸１－６９６－１,0284-40-4350
電気製品販売店・自治体施設等,栃木県,アークランズ（株）スーパービバホーム足利堀込店,栃木県足利市堀込町字宮前２５０－１,0284-70-5420
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ足利店,栃木県足利市大月町３－２,0284-40-3007
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ足利店１階レジカウンター,栃木県足利市朝倉町２４３－１,0284-70-1555
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド足利店,栃木県足利市朝倉町２４４－１,0284-70-7011
電気製品販売店・自治体施設等,栃木県,（株）小林電気商会,栃木県足利市葉鹿町２－１３－３,0284-62-5111
電気製品販売店・自治体施設等,栃木県,アークランズ（株）ビバホーム足利店,栃木県足利市葉鹿町２－２４－４,0284-62-6331
電気製品販売店・自治体施設等,栃木県,（株）大嶋電機商会ＴＯＤＡＹオオシマ,栃木県足利市葉鹿町５８１,0284-62-0357
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ西那須野店,栃木県那須塩原市太夫塚１－１９４－２４,0287-39-7131
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ黒磯店１階電池売場、レジカウンター,栃木県那須塩原市豊住町７８－４,0287-62-2001
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド那須塩原店,栃木県那須塩原市豊住町８０－５,0287-74-2871
電気製品販売店・自治体施設等,栃木県,アークランズ（株）スーパービバホーム那須塩原店,栃木県那須塩原市豊浦字豊浦１２－１,0287-60-7411
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ那須塩原店,栃木県那須塩原市阿波町９９－２,0287-62-9611
電気製品販売店・自治体施設等,栃木県,南那須地区広域行政事務組合保健衛生センター,栃木県那須烏山市大桶４４４,0287-83-1155
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド那須烏山店,栃木県那須烏山市表１８３２－１４,0287-83-8751
電気製品販売店・自治体施設等,栃木県,鹿沼市環境クリーンセンター,栃木県鹿沼市上殿町６９５－７,0289-64-3247
電気製品販売店・自治体施設等,栃木県,（有）菊池電気商会,栃木県鹿沼市下田町１－８８５－１,0289-65-5566
電気製品販売店・自治体施設等,栃木県,（株）ケーズホールディングスケーズデンキ鹿沼店,栃木県鹿沼市千渡字新田１１３３－１,0289-77-7227
電気製品販売店・自治体施設等,栃木県,（株）ヤマダデンキテックランド鹿沼店,栃木県鹿沼市府中町１０２－１,0289-74-5077
電気製品販売店・自治体施設等,栃木県,アークランズ（株）ビバホーム鹿沼店,栃木県鹿沼市睦町字川西城下２８７－１,0289-60-2411
電気製品販売店・自治体施設等,栃木県,（株）セキチュー鹿沼店,栃木県鹿沼市緑町１－３－４７,0289-62-1124
電気製品販売店・自治体施設等,栃木県,コジマ×ビックカメラ鹿沼店１階レジカウンター、２階レジカウンター,栃木県鹿沼市西茂呂１－１７－２,0289-65-0001
