category,prefecture,store_name,address,phone
自転車販売店,宮崎県,岡田自転車商会,宮崎県児湯郡新富町富田南１－８９,0983-33-2215
自転車販売店,宮崎県,三股町環境水道課,宮崎県北諸県郡三股町五本松１－１三股町役場,0986-52-9082
自転車販売店,宮崎県,三股町一般廃棄物最終処分場,宮崎県北諸県郡三股町大字長田１２３３－１,0986-52-5424
自転車販売店,宮崎県,（株）あさひサイクルベースあさひ宮崎店,宮崎県宮崎市吉村町寺ノ下甲２３２３－１,0985-35-2612
自転車販売店,宮崎県,（株）あさひサイクルベースあさひ南宮崎店,宮崎県宮崎市恒久１５２６－１,0985-64-0596
自転車販売店,宮崎県,えのきサイクル,宮崎県宮崎市東大淀１－７－２６,0985-51-4550
自転車販売店,宮崎県,宮崎市市役所本庁舎,宮崎県宮崎市橘通西１－１－１,0985-21-1762
自転車販売店,宮崎県,ひだかオートサイクル,宮崎県宮崎市清武町加納３－２１,0985-85-6032
自転車販売店,宮崎県,（株）あさひサイクルベースあさひ宮崎神宮店,宮崎県宮崎市矢の先町８－１,0985-61-7855
自転車販売店,宮崎県,（有）ＢＩＫＥ　ＨＩＧＥバイクショップひげ,宮崎県宮崎市谷川２－１３－１０,0985-54-0188
自転車販売店,宮崎県,（株）あさひサイクルベースあさひ延岡店,宮崎県延岡市別府町４４１３,0982-28-0020
自転車販売店,宮崎県,日南市クリーンセンター,宮崎県日南市大字隈谷乙１６７１,0987-27-0255
自転車販売店,宮崎県,国富町国富町役場　町民生活課,宮崎県東諸県郡国富町大字本庄４８００,0985-75-3834
自転車販売店,宮崎県,都城市リサイクルプラザ,宮崎県都城市下水流町４０２８－１１,0986-36-3900
自転車販売店,宮崎県,都城市環境森林部　環境施設課,宮崎県都城市姫城町６街区２１,0986-23-3319
自転車販売店,宮崎県,（株）あさひサイクルベースあさひ都城店,宮崎県都城市栄町２７－１４５,0986-46-3832
